x;y
-761;223
-352;118
89;-729
826;889
-437;821
-675;-326
997;195
-56;-334
839;903
464;994
-654;114
-710;-538
-999;-322
453;-359
-270;-618
444;279
-176;-366
533;140
-655;135
-767;-772
-332;-536
398;-559
937;-105
-792;-477
-743;137
204;250
219;-956
825;-81
807;196
-509;-108
-345;157
248;442
-368;-327
78;878
-21;-88
685;841
230;-500
699;-973
-590;198
-890;85
-585;-73
-750;774
-432;-921
-760;-999
-15;-222
-668;81
338;-336
-646;133
-491;-828
-252;192
-86;-405
795;288
-63;945
-596;-585
-346;156
-407;256
-814;239
-714;-874
-708;-543
682;1
277;-608
505;6
-661;-169
817;-20
633;560
359;-262
808;-857
745;324
772;-14
51;-896
673;843
-638;951
-805;-105
731;-791
378;-918
-22;-692
921;-871
855;-992
-254;-646
679;989
-572;479
658;684
651;-233
-788;-460
937;250
527;-311
834;-337
-711;581
-873;11
-961;-379
24;208
435;-834
686;5
871;-67
877;-647
733;-758
-663;489
914;-977
-814;-495
836;636
762;468
288;-669
768;818
-255;689
-629;292
-586;972
-546;932
-635;319
-248;-681
-668;-325
344;470
249;692
-80;-185
-908;-273
170;-254
-598;-324
-338;-74
88;203
-451;-911
1000;-171
252;-579
570;830
-669;477
513;865
-321;5
387;357
-821;-253
677;247
924;32
-922;-188
-292;-874
-654;181
-309;111
66;167
-63;-925
618;-802
650;-976
-804;587
619;394
-911;595
23;-394
716;6
61;367
499;40
174;988
-704;387
26;546
-194;684
810;-73
855;740
745;38
-823;952
727;266
601;409
-326;169
449;-907
-158;-732
-893;-144
-243;-210
31;-635
-567;-810
-819;-854
576;-641
440;-669
-912;489
-40;882
902;310
471;-41
-418;-59
-648;-858
-328;922
976;-120
-891;386
624;-197
-195;-595
255;-387
-854;582
319;-142
-160;203
-199;668
479;-393
-428;-611
29;109
-622;-902
120;945
24;-39
953;-297
-901;-311
100;667
49;-708
-443;-131
-884;166
-162;186
634;-558
-521;-930
739;20
986;-99
148;279
-411;-173
-826;-888
916;441
296;-979
-881;-884
-569;782
328;-929
781;-265
883;619
-217;177
-436;866
324;-863
499;335
-641;-577
831;-546
186;449
732;947
-516;-586
-724;877
-561;136
190;-367
391;33
-507;667
-382;-79
-293;-530
337;-534
945;992
793;288
488;379
-470;-868
-752;186
137;766
791;681
-552;158
764;-970
-822;-601
748;-377
254;-150
286;354
-595;-636
893;545
-439;661
-73;-72
330;-825
547;-153
-858;-868
-521;836
-487;76
380;241
253;-557
746;-99
-408;30
-168;-900
-410;-681
-898;492
702;116
-445;-881
-313;-875
227;-359
433;199
570;466
944;158
-643;845
184;724
446;-901
286;-798
335;-911
539;-954
392;-499
-884;191
-621;649
928;-367
-830;221
-81;322
-384;-533
132;-378
754;-945
-174;-400
931;-958
782;-700
660;771
-448;320
850;272
-505;786
-329;-905
552;413
-527;742
-23;88
-688;-273
-455;209
412;-520
-762;-936
-598;732
-782;-350
-619;-131
273;316
363;653
984;396
840;-408
351;-157
946;-504
-467;24
579;286
-833;-506
-257;-162
129;-525
110;-655
64;-965
-996;87
2;748
-642;-678
-458;62
-845;164
-660;-844
-357;410
596;-825
-468;471
-66;747
873;-411
-866;-810
555;236
-342;-738
-402;323
70;-361
814;-488
193;648
561;754
389;-852
64;-217
-25;774
227;-682
-459;-708
238;-919
-735;524
-474;-278
-443;399
8;-534
222;74
432;-788
652;-732
-857;-885
138;615
-44;-118
-54;-29
-65;-700
764;515
1;-568
843;-225
-362;-173
452;-415
512;998
901;132
841;-411
476;-972
-657;418
-64;304
-659;-965
-717;211
724;643
-476;78
-3;945
910;327
978;26
-819;368
-797;-748
-510;-368
-38;232
-922;475
267;-720
-866;-63
767;70
759;-817
-536;673
-976;886
-539;-51
-316;-900
858;-87
968;-314
-353;307
-320;910
257;655
-361;-996
904;-749
286;-439
662;784
-470;445
695;-879
-367;56
541;154
-793;-944
755;-941
-611;-660
-417;256
-399;997
489;262
-869;-784
415;354
-369;737
3;954
327;-542
506;-809
121;-886
-913;856
-559;967
-401;-419
-200;95
631;-522
481;-525
-438;480
298;916
399;538
52;477
-415;484
-870;-232
564;-534
-646;638
-476;81
632;-995
-75;-323
-292;24
-784;22
941;-623
431;242
502;335
-472;379
-367;-981
464;375
-240;-772
-416;-579
-66;-527
435;97
547;-321
-540;-521
710;-866
-735;905
208;-940
-473;-871
162;-806
-583;933
108;268
-902;-210
-395;-472
-203;-5
-362;301
442;-482
-614;724
805;-466
-204;-659
-17;-214
539;-679
139;316
-709;-210
-100;-245
-118;417
540;-841
769;-610
-337;-923
414;-617
74;386
-255;961
-619;215
107;221
-463;147
-772;-7
344;-507
630;-612
477;-145
650;435
133;-743
950;871
-737;456
427;983
937;1000
-981;-162
-867;-105
865;-967
577;839
796;-373
-993;-183
-236;186
-894;122
-815;203
799;-91
-145;464
687;-919
37;-830
673;-492
704;-852
670;-747
-308;-558
-973;-230
-267;-144
433;8
871;-701
-528;268
177;-200
935;-628
-153;-306
-20;-889
390;-939
-87;-527
408;569
913;-888
831;-318
778;18
-475;843
-835;-955
-513;988
718;283
411;70
527;868
-477;-645
532;-164
-888;-581
-589;9
40;-467
188;12
-922;-457
305;195
-581;-600
903;-457
119;-39
-566;18
691;-138
927;-419
-472;99
18;-583
817;955
-796;506
-595;194
181;-989
303;814
-509;95
-819;86
-632;915
352;-556
170;-720
673;398
751;693
639;340
-132;145
-17;-431
-582;-965
452;-158
854;-788
-693;-198
-322;616
607;178
864;-307
-775;-309
272;262
-243;217
465;189
274;44
-512;-382
-336;859
597;984
650;-561
-799;-508
890;333
-227;371
-837;-761
-843;-114
283;-236
-611;-472
-52;-475
-93;262
22;-908
838;-648
-10;-368
851;-824
805;-546
240;327
756;625
501;-899
-94;-11
-283;-474
816;829
924;313
767;515
474;608
-468;-571
435;-837
-793;-691
101;-668
-331;446
533;-893
220;-231
-505;674
32;-124
8;-906
1;592
-699;-688
-690;-380
830;-513
-492;-572
-275;776
992;-648
380;-373
-494;827
-573;-722
-187;545
664;684
329;954
-26;104
-846;-807
102;-507
615;913
292;-597
-237;382
-121;-326
-137;-554
123;-727
-580;-706
-817;-42
484;-392
943;409
-706;-430
-949;-735
789;-753
-670;967
838;-896
36;719
-80;-121
449;460
6;155
264;-376
297;945
-531;-974
-459;847
342;447
282;522
-33;-411
-877;-289
-623;392
-299;-131
-780;-93
-599;-919
-375;152
386;830
-849;88
-709;-746
621;-738
-884;533
730;419
-804;-454
-534;437
-262;438
-222;407
-531;779
477;-954
-443;-116
-938;-12
-750;380
46;-725
-100;-239
667;254
-17;85
900;-994
355;-10
-623;-890
888;91
-860;-60
379;-258
-916;717
917;-970
933;404
-527;-803
728;519
14;-749
-596;-578
-882;108
-666;-586
776;-823
-693;462
-78;-416
-27;-617
-818;-19
-717;-677
-498;-477
-564;-135
691;646
-858;-729
916;818
854;588
44;3
876;187
-85;-965
904;-844
692;-247
355;-829
294;14
-124;-650
417;425
-337;-91
951;-537
342;-510
-668;172
76;942
739;-188
-668;724
-518;856
341;867
91;806
84;983
-558;-650
561;-85
-858;892
595;-593
-881;-951
54;-150
781;-982
-460;697
324;222
640;380
556;-150
647;-293
-602;390
-13;-923
-759;-425
-146;-173
914;28
-155;284
989;337
369;-275
422;-320
-435;-855
282;614
-455;5
183;162
-991;644
-361;-67
704;570
31;-315
719;741
-221;478
-339;335
425;-548
-93;-813
440;-222
-761;-514
-804;-524
558;547
-521;-715
-230;907
-792;678
182;-747
-320;-944
488;749
643;960
-262;150
457;85
780;807
-270;-669
-963;623
-867;172
-107;-839
-767;545
374;549
-806;-368
-553;277
868;760
-178;210
550;-493
-309;-184
258;32
-720;-831
-788;149
457;858
313;-660
271;-657
-494;-139
228;-432
780;-553
641;-897
-228;-557
-161;396
-104;636
706;469
815;621
-713;472
717;277
981;-616
16;-633
-993;-354
-711;15
-773;236
736;793
-479;-959
848;-693
-486;-245
-981;595
-495;825
39;123
-301;867
430;-575
448;850
180;-489
-694;-119
249;-354
538;-222
-236;993
635;621
748;-96
-761;134
310;281
-318;189
-524;-896
-576;999
977;-330
-955;-828
-794;118
-217;-553
-503;563
923;392
511;546
470;694
-266;-975
420;490
805;-301
547;-781
6;-959
-512;-663
527;389
-998;-404
62;595
830;161
413;524
474;-326
677;605
713;344
-689;-497
-401;987
175;-694
-322;-348
-119;-200
-646;-359
-975;570
-326;6
574;619
-239;587
-444;-410
677;-771
317;682
-640;716
-587;-739
193;-653
693;372
-691;-727
473;422
15;307
-219;805
344;746
-206;-519
706;845
-933;243
-695;-693
691;-904
302;302
637;936
983;509
64;945
82;-596
728;485
-181;-492
127;-985
62;542
348;946
166;-380
-607;217
-828;947
718;-978
902;560
-255;447
179;-998
-686;-364
-316;-399
213;-121
-276;876
282;421
-921;601
330;-361
-966;32
0;-989
14;-936
-409;-208
110;465
89;838
-694;-796
511;572
815;196
-863;424
-773;119
565;291
439;450
440;929
707;92
-136;242
576;858
-892;-398
-935;-94
957;124
380;-10
685;811
-990;-550
-898;-906
802;-519
391;-670
494;429
11;-687
810;209
-573;-253
-396;305
-112;0
-596;732
-958;255
-601;990
121;9
-593;100
-518;-104
-554;-50
-93;-601
789;-998
416;131
-979;-883
758;285
-412;-76
323;-310
-383;767
-260;-814
-486;908
-960;-501
199;8
-881;539
-253;-271
-831;-817
-781;-376
243;-10
-282;314
610;333
402;125
-697;795
919;714
-687;-895
942;-360
946;-599
898;112
-707;-129
-196;256
-686;-488
-172;324
-980;729
993;625
-819;297
-594;980
662;-255
713;-678
-914;-426
-623;955
617;401
-3;-967
669;167
-397;-763
-781;332
-257;-557
-8;343
-478;-899
676;-938
-496;-799
-873;-786
-633;-773
639;85
-428;-729
961;626
477;-938
537;-830
-290;317
760;-875
-198;721
-715;-945
-345;508
989;652
358;-459
-180;-357
895;242
141;-651
58;952
285;-58
576;775
109;-890
-715;-56
15;775
787;-248
816;-515
260;135
-877;-382
675;235
-161;161
-920;387
-995;-385
620;-71
-40;-384
510;-811
-522;248
367;-199
-741;497
-893;457
366;-101
479;-102
123;-651
-146;454
145;-696
291;618
-963;-178
166;-140
612;256
147;-577
-239;-904
-209;981
619;-481
-477;403
624;-166
976;789
-748;920
-738;-879
522;-731
-155;-1
358;-79
-145;672
868;43
-87;704
-665;681
71;696
669;-619
-579;-318
244;586
-210;-930
891;-933
561;566
737;-452
-396;-105
112;-132
864;583
16;124
181;67
266;737
-99;211
293;-19
-393;224
697;943
-564;-154
842;-346
1000;38
-866;379
258;662
-343;-210
-110;675
601;-641
155;-347
-971;850
302;-526
522;991
46;531
713;-854
-489;-771
-286;66
-339;75
564;-344
249;419
-239;-630
954;-760
-415;457
144;994
931;-823
-811;-44
456;-211
-185;870
-970;-957
-850;459
767;-843
-292;617
895;-61
-124;579
-190;934
-227;410
437;511
-692;-238
-190;41
902;-728
-161;124
727;312
-481;-27
-707;-466
-555;-586
975;476
-461;506
-499;-789
835;435
-907;369
-303;878
904;429
-31;258
794;-23
-815;323
314;97
-240;348
528;340
-721;-432
-13;886
-297;435
233;-589
477;-95
-978;432
-99;867
-824;95
236;352
496;-784
363;-752
804;622
885;-910
-193;133
850;-705
357;-921
-731;-319
-427;-59
556;-56
-784;-734
-164;-459
-274;-748
-135;766
-723;643
873;-441
-980;755
-205;210
750;654
795;105
905;-522
-321;-600
-799;-211
0;-279
461;-46
-722;655
161;668
333;565
-992;642
-214;121
15;919
159;-638
659;216
432;117
620;-191
-451;-689
-131;-844
134;-242
232;225
129;419
-212;858
-64;-175
-450;-279
-470;-224
-422;134
-191;-334
920;610
537;-174
163;-346
698;-506
675;-947
-150;873
941;786
-40;17
-245;532
521;-378
388;-793
773;-811
752;-20
-627;-492
-937;-559
770;-820
-233;383
-979;998
-350;-349
-513;500
-849;-839
901;435
688;401
211;256
-327;-524
671;-953
963;283
786;363
-655;437
-512;335
915;341
-143;-204
-109;836
613;-212
-233;583
-128;-356
-160;-786
532;379
101;-894
564;-252
400;336
-130;-265
-709;-347
911;-871
292;-337
289;606
419;234
-248;-955
-520;-777
-162;101
374;119
569;-80
875;-761
149;-501
937;-171
-385;-844
-652;715
-593;152
-717;806
46;-718
-448;-207
635;-833
148;815
-255;-173
292;620
-491;-735
505;-995
-242;-421
-303;-729
-997;-13
-412;-214
903;720
759;299
-208;-24
-708;351
574;745
-574;-638
797;-942
-658;586
386;-33
-479;120
-328;14
-410;-201
-807;976
365;236
456;-961
-527;143
254;558
113;-599
-399;-100
-997;635
23;-387
798;-931
-888;422
566;744
-509;-578
-19;-581
308;-631
-572;-338
134;-522
-902;632
-379;-321
-783;559
680;453
566;-112
651;-30
642;-867
-587;-668
-224;123
-72;847
659;593
-800;963
997;678
739;226
-685;-97
-288;974
-393;-402
253;-617
68;853
-159;-428
881;-101
42;-959
917;-22
623;850
-441;811
551;652
989;829
152;-891
-277;-37
-485;399
-906;-103
-170;286
64;457
-732;-840
25;-753
-104;-195
-311;-316
-958;939
625;-299
254;293
-127;-349
-736;196
936;-307
161;561
663;729
-941;827
-184;778
-226;870
571;-523
926;-461
770;525
691;-524
-685;-786
244;-297
-241;508
-187;-383
183;-696
-595;-928
-33;-350
-987;-446
-720;764
-858;501
613;-624
-174;-222
19;-50
403;610
-651;-749
596;-115
863;162
926;-227
647;200
641;-913
247;-434
596;308
370;89
609;884
-695;508
-324;-579
-944;-831
-192;355
-159;-814
243;571
-826;-445
521;-697
391;276
293;418
252;882
-228;940
510;-309
1000;-58
-773;-294
-782;660
946;-219
699;-674
-587;-55
-30;-721
-299;153
282;-156
261;4
-78;-88
-164;-117
487;184
-163;680
102;-278
-883;685
503;-895
-883;741
-694;606
410;249
-95;-723
687;-750
-519;516
781;-647
202;501
736;602
-625;-189
-75;-648
-917;973
858;608
479;748
-698;380
721;-297
985;964
-842;-121
-686;922
223;345
868;714
74;-283
-455;75
198;927
11;-890
979;-484
-174;-758
-251;-793
436;187
883;-773
-921;-265
203;-222
-66;897
-928;580
-222;194
125;-341
-512;-1
-295;-104
141;-238
-426;-313
-377;-598
179;875
-73;208
-615;821
-434;-390
-576;-269
-799;-715
876;404
-63;286
-262;820
-538;92
-254;977
775;490
168;606
-239;-16
-160;841
-880;762
-485;-576
-456;-921
-597;-335
-834;121
-791;-533
-889;444
-605;287
287;418
480;184
-622;-340
869;379
-889;-185
-78;415
-881;-359
82;441
144;-35
541;-555
262;185
-279;-901
649;-311
-66;-738
242;-274
-894;-239
-110;836
-263;892
-247;758
-391;-283
-22;-28
-224;100
-693;-107
-244;37
-636;-584
898;-682
715;-206
-79;-931
-180;-583
587;548
969;-229
-732;-798
22;-313
333;-852
-508;342
916;-474
234;-583
-172;327
-334;930
252;577
350;-469
-673;994
-611;-125
-767;-492
-863;-243
-76;302
-779;205
-828;-888
618;269
393;-772
-260;-904
574;-766
-195;793
-792;-227
-247;143
899;-652
218;310
728;777
78;-653
-429;-411
-904;-54
-943;-685
-321;-993
-838;945
415;-876
-608;31
617;551
407;74
-548;651
-137;-472
153;419
-415;-604
744;63
-692;333
-485;452
-286;-904
333;-68
-811;-721
-682;-186
219;-78
630;-949
780;369
-554;790
-154;-738
752;-503
-443;415
-636;139
25;63
-482;-463
539;370
-681;-300
-529;451
332;847
-506;799
-81;612
276;545
-720;621
420;-228
792;-140
-815;426
95;159
-777;-264
-824;333
10;-699
-663;845
-96;480
71;-55
529;-252
223;830
755;871
121;907
5;158
496;-731
-741;-272
894;366
321;-173
372;626
-440;-133
-727;-63
145;-838
-417;-685
406;539
662;473
502;31
960;926
834;448
-127;302
-548;-305
657;-301
189;-831
798;438
2;-585
-333;-889
128;-995
-98;259
-249;-581
354;-15
161;-865
32;-663
575;-103
-951;-967
-973;-530
-421;204
-153;499
-481;71
-280;585
440;-643
-394;754
-323;-530
588;-888
689;-854
-952;-992
916;880
-662;298
-524;-289
818;-574
786;-441
79;623
687;506
878;-129
-318;856
824;405
110;277
594;-589
-342;-66
629;16
-134;589
180;381
